Image Path,Driver ID
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2661.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2624.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2683.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2616.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2727.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2641.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2636.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2697.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2671.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2591.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2612.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2662.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2602.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2589.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2714.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2705.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2692.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2605.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2620.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2678.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2597.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2574.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2601.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2709.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2724.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2594.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2644.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2693.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2590.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2717.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2677.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2670.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2584.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2653.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2652.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2684.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2621.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2723.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2722.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2632.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2635.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2720.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2699.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2707.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2702.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2600.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2609.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2567.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2629.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2663.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2637.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2575.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2674.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2659.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2700.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2646.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2631.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2680.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2578.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2585.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2711.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2660.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2712.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2726.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2603.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2561.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2570.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2715.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2672.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2606.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2611.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2630.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2690.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2676.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2634.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2582.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2579.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2721.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2576.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2728.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2668.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2622.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2701.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2610.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2657.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2708.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2713.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2588.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2639.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2658.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2568.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2623.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2619.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2618.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2581.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2687.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2638.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2598.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2604.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2569.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2593.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2583.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2617.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2577.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2669.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2706.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2679.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2685.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2572.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2566.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2586.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2686.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2682.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2710.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2689.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2607.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2691.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c0/2599.jpg,ID020
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/208.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/212.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/202.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/211.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/197.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/193.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/196.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/199.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/194.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/195.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/207.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/209.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/206.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/198.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/200.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/204.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/210.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/201.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/203.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c5/205.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/208.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/212.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/187.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/182.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/185.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/189.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/202.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/176.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/211.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/178.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/188.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/177.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/186.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/179.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/174.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/180.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/207.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/209.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/206.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/183.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/204.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/210.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/181.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/184.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/175.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/203.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/205.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c7/213.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/208.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/212.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/215.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/211.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/214.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/216.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/207.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/209.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/206.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/210.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/217.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/218.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c8/213.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/212.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/215.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/237.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/211.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/234.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/230.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/221.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/227.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/235.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/214.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/225.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/216.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/228.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/223.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/236.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/233.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/220.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/219.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/229.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/222.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/238.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/224.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/210.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/217.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/231.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/226.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/232.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/218.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c2/213.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/272.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/270.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/253.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/260.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/273.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/265.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/271.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/251.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/248.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/256.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/247.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/254.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/267.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/246.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/252.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/258.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/261.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/264.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/269.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/263.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/255.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/257.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/244.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/259.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/262.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/250.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/268.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/266.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/245.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c6/249.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/208.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/212.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/187.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/182.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/215.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/185.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/189.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/202.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/211.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/197.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/190.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/191.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/188.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/221.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/193.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/192.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/186.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/196.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/214.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/199.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/194.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/216.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/195.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/207.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/209.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/223.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/206.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/198.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/200.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/220.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/183.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/219.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/222.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/204.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/210.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/184.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/217.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/201.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/203.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/205.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/218.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c4/213.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/239.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/243.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/237.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/234.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/248.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/230.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/247.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/221.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/227.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/241.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/235.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/246.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/225.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/228.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/223.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/236.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/233.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/244.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/220.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/240.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/242.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/229.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/222.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/238.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/224.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/250.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/231.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/226.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/245.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/232.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c3/249.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/333.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/369.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/355.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/342.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/377.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/327.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/343.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/366.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/359.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/361.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/334.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/349.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/328.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/380.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/353.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/379.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/375.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/362.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/372.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/388.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/374.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/368.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/382.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/340.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/358.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/381.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/319.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/322.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/387.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/371.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/317.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/356.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/378.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/329.jpg,ID003
v2_cam1_cam2_ split_by_driver/Camera 1/train/c1/357.jpg,ID003
